start_station_id,end_station_id,start_station_name,end_station_name,count
575,493,Sognsveien,Sofienbergparken nordvest,15
403,408,Parkveien,Toeyen skole,15
1023,613,Professor Aschehougs plass,Schives gate,15
541,568,Langkaia,Frognerveien,15
572,2306,Skoeyen,Oekern Portal,15
481,581,Raadhusgata,Jordalgata,15
471,390,Marienlyst,Saga Kino,15
611,541,Bankplassen,Langkaia,15
443,586,Sjoesiden ved trappen,Koebenhavngata busstopp,15
451,615,Suhms gate,Munkedamsveien,15
461,392,Vaalerenga,Sjoesiden ved fontenen,15
594,431,Kampen park Oest,Chr. Michelsens Gate,15
408,403,Toeyen skole,Parkveien,15
625,2337,Spikersuppa Oest,Universitetsgata,15
486,408,Blindern Studenthus,Toeyen skole,15
485,384,Sommerfrydhagen,Vaar Frelsers gravlund,15
410,462,Landstads gate,Stensparken,15
541,408,Langkaia,Toeyen skole,15
2315,503,Rostockgata,Fagerheimgata,15
442,516,Vulkan,Finnmarksgata,15
521,542,Jess Carlsens gate,Grünerhagen Nord,15
596,459,Idioten,Valkyrieplassen,15
383,501,Arkitekt Rivertz Plass,Krebs' gate,15
501,516,Krebs' gate,Finnmarksgata,15
624,413,Daelenenggata,Majorstuen,15
584,391,Henrik Wergelands allé,St. Hanshaugen park vest,15
556,450,Pilestredet,Elisenberg,15
521,438,Jess Carlsens gate,BI Nydalen,15
518,589,Ullevaalsveien,Huk 1,15
593,549,Bjoelsen moelle,Linaaes gate,15
484,2329,Karenslyst allé,Via Vika,15
453,590,Frogner Stadion,Majorstua skole,15
2334,577,Nybrua holdeplass,Arkaden Nord,15
489,2347,Torggata,Huk 2,15
481,552,Raadhusgata,Trelastgata,15
377,522,Toeyenparken,Mandalls gate,15
392,739,Sjoesiden ved fontenen,Hammersborg Torg,15
464,589,Sukkerbiten,Huk 1,15
418,541,Norsk Folkemuseum,Langkaia,15
531,388,Monolittveien,Skovveien,15
608,525,Colletts gate,Myraloekka Oest,15
613,533,Schives gate,Soervest for Slottsparken,15
2339,522,Elgsletta,Mandalls gate,15
495,479,Vaterlandsparken,Tjuvholmen,15
558,586,Dokkveien,Koebenhavngata busstopp,15
616,398,Salt,Ringnes Park,15
479,457,Tjuvholmen,Trondheimsveien,15
399,582,Uelands gate,Stavangergata,15
451,450,Suhms gate,Elisenberg,15
620,559,Bislettgata,Hoffsveien,15
575,561,Sognsveien,Kirkeveien,15
541,398,Langkaia,Ringnes Park,15
787,577,Kirkegata 15,Arkaden Nord,15
424,617,Birkelunden,Bjerregaardsgate Oest,15
525,406,Myraloekka Oest,Carl Berners plass soer,15
460,606,Botanisk Hage soer,Stockfleths gate,15
487,735,Carl Berners plass nord,Oslo Hospital,15
603,556,Frogner plass,Pilestredet,15
2309,465,Ulven Torg,Bjoervika,15
498,581,HasleLinje,Jordalgata,15
383,603,Arkitekt Rivertz Plass,Frogner plass,15
616,424,Salt,Birkelunden,15
586,495,Koebenhavngata busstopp,Vaterlandsparken,15
535,547,Uranienborgveien,Skippergata,15
398,488,Ringnes Park,Torshovparken vest,15
739,584,Hammersborg Torg,Henrik Wergelands allé,15
384,540,Vaar Frelsers gravlund,Lilleborgbanen,15
2328,390,The Hub,Saga Kino,15
588,470,Meltzers gate,St. Hanshaugen park nord,15
594,609,Kampen park Oest,Fred Olsens gate,15
486,380,Blindern Studenthus,Bentsebrugata,15
431,403,Chr. Michelsens Gate,Parkveien,15
2334,385,Nybrua holdeplass,Soendre gate,15
486,739,Blindern Studenthus,Hammersborg Torg,15
516,522,Finnmarksgata,Mandalls gate,15
744,430,Hallénparken,Spikersuppa Vest,15
468,469,Skillebekk,Studentparlamentet,15
536,535,Diakonhjemmet,Uranienborgveien,15
581,2306,Jordalgata,Oekern Portal,15
473,739,Majorstuveien,Hammersborg Torg,15
534,735,Filipstadveien,Oslo Hospital,15
554,501,Taasen Senter,Krebs' gate,15
2347,625,Huk 2,Spikersuppa Oest,15
478,535,Jernbanetorget,Uranienborgveien,15
420,574,Bjoelsendumpa,Annette Thommessens Plass,15
402,500,Loerenveien,Anker Hotel,15
431,470,Chr. Michelsens Gate,St. Hanshaugen park nord,15
593,2330,Bjoelsen moelle,Stjerneplassen,15
586,542,Koebenhavngata busstopp,Grünerhagen Nord,15
482,597,Nydalen,Fredensborg,15
625,481,Spikersuppa Oest,Raadhusgata,15
575,495,Sognsveien,Vaterlandsparken,15
620,622,Bislettgata,Pilestredet 63,15
455,452,Sofienbergparken soer,Vippetangen vest,15
590,599,Majorstua skole,Paléhaven,15
381,534,Groenlands torg,Filipstadveien,15
487,581,Carl Berners plass nord,Jordalgata,15
446,2332,Bislett Stadion,Krohgstoetten hospital,15
415,610,Sinsenveien,Sotahjoernet,15
1023,583,Professor Aschehougs plass,Galgeberg,15
421,591,Alexander Kiellands Plass,Grenseveien,15
622,452,Pilestredet 63,Vippetangen vest,15
502,562,Ullevaal sykehus,Slottsparken Oest,15
463,578,Schous plass trikkestopp,Hallings gate,15
609,534,Fred Olsens gate,Filipstadveien,15
476,426,Edvard Storms gate,Gimle Kino,15
2280,403,Klingenberggata,Parkveien,15
559,468,Hoffsveien,Skillebekk,15
438,411,BI Nydalen,Hasle Torg,15
626,537,Drammensveien,St. Olavs gate,15
387,457,Studenterlunden,Trondheimsveien,15
611,460,Bankplassen,Botanisk Hage soer,15
484,460,Karenslyst allé,Botanisk Hage soer,15
527,582,Biskop Gunnerus' gate,Stavangergata,15
556,385,Pilestredet,Soendre gate,15
460,516,Botanisk Hage soer,Finnmarksgata,15
585,547,Nordre gate,Skippergata,15
588,413,Meltzers gate,Majorstuen,15
398,623,Ringnes Park,7. juni-plassen,15
2330,407,Stjerneplassen,Sagene bussholdeplass,15
588,787,Meltzers gate,Kirkegata 15,15
440,452,Lakkegata,Vippetangen vest,15
432,408,St. Hanshaugen park soer,Toeyen skole,15
535,574,Uranienborgveien,Annette Thommessens Plass,15
388,417,Skovveien,Uranienborgparken,15
2339,382,Elgsletta,Stensgata,15
462,469,Stensparken,Studentparlamentet,15
608,563,Colletts gate,Huitfeldts gate,15
547,568,Skippergata,Frognerveien,15
380,491,Bentsebrugata,Brugata,15
2337,487,Universitetsgata,Carl Berners plass nord,15
744,516,Hallénparken,Finnmarksgata,15
459,439,Valkyrieplassen,Moelleparken,15
464,622,Sukkerbiten,Pilestredet 63,15
542,493,Grünerhagen Nord,Sofienbergparken nordvest,15
393,518,Hans Nielsen Hauges plass,Ullevaalsveien,15
567,485,Forskningsveien,Sommerfrydhagen,15
511,619,Henrik Ibsens gate,Bak Niels Treschows hus nord,15
1755,502,Aker Brygge,Ullevaal sykehus,15
540,575,Lilleborgbanen,Sognsveien,15
519,2328,Thomas Heftyes plass,The Hub,15
391,2308,St. Hanshaugen park vest,Gunerius,15
532,611,Brynseng T-bane,Bankplassen,15
569,576,Botanisk hage soer-vest,Dronningens gate,15
421,615,Alexander Kiellands Plass,Munkedamsveien,15
463,534,Schous plass trikkestopp,Filipstadveien,15
453,452,Frogner Stadion,Vippetangen vest,15
424,564,Birkelunden,Oscars gate,15
455,506,Sofienbergparken soer,Botanisk Hage vest,15
594,2304,Kampen park Oest,Hedmarksgata,15
574,495,Annette Thommessens Plass,Vaterlandsparken,15
444,432,AHO,St. Hanshaugen park soer,15
421,438,Alexander Kiellands Plass,BI Nydalen,15
498,593,HasleLinje,Bjoelsen moelle,15
536,378,Diakonhjemmet,Colosseum Kino,15
439,433,Moelleparken,Ila,15
437,501,Sentrum Scene,Krebs' gate,15
536,407,Diakonhjemmet,Sagene bussholdeplass,15
541,489,Langkaia,Torggata,15
625,417,Spikersuppa Oest,Uranienborgparken,15
488,585,Torshovparken vest,Nordre gate,15
438,2339,BI Nydalen,Elgsletta,15
625,491,Spikersuppa Oest,Brugata,15
480,748,Helga Helgesens plass,Hydroparken,15
574,400,Annette Thommessens Plass,OsloMet,15
400,410,OsloMet,Landstads gate,15
574,412,Annette Thommessens Plass,Jakob kirke,15
415,501,Sinsenveien,Krebs' gate,15
537,569,St. Olavs gate,Botanisk hage soer-vest,15
563,746,Huitfeldts gate,Bygdoey allé,15
2315,514,Rostockgata,Sofienberggata,15
430,473,Spikersuppa Vest,Majorstuveien,15
582,401,Stavangergata,Lille Schous plass,15
388,426,Skovveien,Gimle Kino,15
385,487,Soendre gate,Carl Berners plass nord,15
384,468,Vaar Frelsers gravlund,Skillebekk,15
476,397,Edvard Storms gate,Storo Storsenter,15
597,447,Fredensborg,Kvaernerbyen,15
505,473,Marienlystparken,Majorstuveien,15
435,564,Fram-gaarden,Oscars gate,15
452,440,Vippetangen vest,Lakkegata,15
525,478,Myraloekka Oest,Jernbanetorget,15
459,437,Valkyrieplassen,Sentrum Scene,15
460,407,Botanisk Hage soer,Sagene bussholdeplass,15
609,2337,Fred Olsens gate,Universitetsgata,15
384,615,Vaar Frelsers gravlund,Munkedamsveien,15
616,412,Salt,Jakob kirke,15
393,399,Hans Nielsen Hauges plass,Uelands gate,15
556,2315,Pilestredet,Rostockgata,15
416,578,Tannlegehoeyskolen,Hallings gate,15
409,502,John Colletts plass,Ullevaal sykehus,15
462,460,Stensparken,Botanisk Hage soer,15
503,447,Fagerheimgata,Kvaernerbyen,15
505,549,Marienlystparken,Linaaes gate,15
2328,468,The Hub,Skillebekk,15
408,397,Toeyen skole,Storo Storsenter,15
617,476,Bjerregaardsgate Oest,Edvard Storms gate,15
453,609,Frogner Stadion,Fred Olsens gate,15
623,595,7. juni-plassen,Skarpsnoparken,15
562,574,Slottsparken Oest,Annette Thommessens Plass,15
563,432,Huitfeldts gate,St. Hanshaugen park soer,15
460,431,Botanisk Hage soer,Chr. Michelsens Gate,15
421,552,Alexander Kiellands Plass,Trelastgata,15
576,446,Dronningens gate,Bislett Stadion,15
616,571,Salt,Over Raadhusgata,15
580,514,Georg Morgenstiernes hus,Sofienberggata,15
545,444,Arkaden Soer,AHO,15
481,421,Raadhusgata,Alexander Kiellands Plass,15
406,556,Carl Berners plass soer,Pilestredet,15
606,385,Stockfleths gate,Soendre gate,15
551,519,Olaf Ryes plass,Thomas Heftyes plass,15
446,457,Bislett Stadion,Trondheimsveien,15
480,484,Helga Helgesens plass,Karenslyst allé,15
462,465,Stensparken,Bjoervika,15
739,388,Hammersborg Torg,Skovveien,15
615,564,Munkedamsveien,Oscars gate,15
430,970,Spikersuppa Vest,Enerhaugen,15
461,460,Vaalerenga,Botanisk Hage soer,15
383,448,Arkitekt Rivertz Plass,Oslo Plaza,15
491,577,Brugata,Arkaden Nord,15
735,500,Oslo Hospital,Anker Hotel,15
390,787,Saga Kino,Kirkegata 15,15
432,555,St. Hanshaugen park soer,Griffenfeldts gate,15
480,394,Helga Helgesens plass,Bjoelsen Studentby,15
377,443,Toeyenparken,Sjoesiden ved trappen,15
491,530,Brugata,Holbergs plass,15
473,563,Majorstuveien,Huitfeldts gate,15
548,2333,Colbjoernsens gate,Akerselvallmenningen,15
429,568,Thune,Frognerveien,15
627,418,Skoeyen Stasjon,Norsk Folkemuseum,15
540,462,Lilleborgbanen,Stensparken,15
589,446,Huk 1,Bislett Stadion,15
448,542,Oslo Plaza,Grünerhagen Nord,15
460,403,Botanisk Hage soer,Parkveien,15
787,2305,Kirkegata 15,Hesselbergs Gate,15
623,2339,7. juni-plassen,Elgsletta,15
390,429,Saga Kino,Thune,15
435,2315,Fram-gaarden,Rostockgata,15
380,391,Bentsebrugata,St. Hanshaugen park vest,15
516,600,Finnmarksgata,Dyvekes bru,15
431,2333,Chr. Michelsens Gate,Akerselvallmenningen,15
413,487,Majorstuen,Carl Berners plass nord,15
551,502,Olaf Ryes plass,Ullevaal sykehus,15
432,625,St. Hanshaugen park soer,Spikersuppa Oest,15
556,623,Pilestredet,7. juni-plassen,15
503,1101,Fagerheimgata,Stortingstunellen,15
439,735,Moelleparken,Oslo Hospital,15
444,476,AHO,Edvard Storms gate,15
606,586,Stockfleths gate,Koebenhavngata busstopp,15
474,563,Blindern studentparkering,Huitfeldts gate,15
417,392,Uranienborgparken,Sjoesiden ved fontenen,15
531,426,Monolittveien,Gimle Kino,15
2337,584,Universitetsgata,Henrik Wergelands allé,15
535,2347,Uranienborgveien,Huk 2,15
498,2309,HasleLinje,Ulven Torg,15
433,406,Ila,Carl Berners plass soer,15
519,617,Thomas Heftyes plass,Bjerregaardsgate Oest,15
501,495,Krebs' gate,Vaterlandsparken,15
450,2347,Elisenberg,Huk 2,15
608,385,Colletts gate,Soendre gate,15
524,462,Volvat,Stensparken,15
552,581,Trelastgata,Jordalgata,15
387,625,Studenterlunden,Spikersuppa Oest,15
500,408,Anker Hotel,Toeyen skole,15
567,496,Forskningsveien,Fysikkbygningen,15
378,387,Colosseum Kino,Studenterlunden,15
2329,598,Via Vika,Sofienbergparken nord,15
529,606,Friggfeltet,Stockfleths gate,15
508,446,Majorstuen T-bane,Bislett Stadion,15
579,455,Bogstadveien,Sofienbergparken soer,15
456,476,Frognerstranda,Edvard Storms gate,15
476,519,Edvard Storms gate,Thomas Heftyes plass,15
479,602,Tjuvholmen,Jarlsborgveien,15
394,476,Bjoelsen Studentby,Edvard Storms gate,15
396,475,Kirkeristen,Hausmanns bru,15
382,2337,Stensgata,Universitetsgata,15
459,404,Valkyrieplassen,Oslo Handelsgymnasium,15
2305,380,Hesselbergs Gate,Bentsebrugata,15
456,787,Frognerstranda,Kirkegata 15,15
452,387,Vippetangen vest,Studenterlunden,15
377,600,Toeyenparken,Dyvekes bru,15
421,621,Alexander Kiellands Plass,Torshovdalen oest,15
392,614,Sjoesiden ved fontenen,Sinsen T-bane,15
463,487,Schous plass trikkestopp,Carl Berners plass nord,15
388,549,Skovveien,Linaaes gate,15
626,558,Drammensveien,Dokkveien,15
412,564,Jakob kirke,Oscars gate,15
533,392,Soervest for Slottsparken,Sjoesiden ved fontenen,15
388,521,Skovveien,Jess Carlsens gate,15
405,449,Frognerbadet,Ruseloekkgaarden,15
562,585,Slottsparken Oest,Nordre gate,15
377,787,Toeyenparken,Kirkegata 15,15
585,603,Nordre gate,Frogner plass,15
525,479,Myraloekka Oest,Tjuvholmen,15
569,487,Botanisk hage soer-vest,Carl Berners plass nord,15
454,2347,Furulund,Huk 2,15
621,414,Torshovdalen oest,Kontraskjaeret,15
437,435,Sentrum Scene,Fram-gaarden,15
407,406,Sagene bussholdeplass,Carl Berners plass soer,15
474,439,Blindern studentparkering,Moelleparken,15
472,503,Arendalsgata,Fagerheimgata,15
498,606,HasleLinje,Stockfleths gate,15
625,557,Spikersuppa Oest,Akersgata,15
787,574,Kirkegata 15,Annette Thommessens Plass,15
1101,449,Stortingstunellen,Ruseloekkgaarden,15
516,552,Finnmarksgata,Trelastgata,15
433,542,Ila,Grünerhagen Nord,15
483,450,Hausmanns gate,Elisenberg,15
597,506,Fredensborg,Botanisk Hage vest,15
625,616,Spikersuppa Oest,Salt,15
580,506,Georg Morgenstiernes hus,Botanisk Hage vest,15
498,523,HasleLinje,Toeyenbekken,15
507,404,Jens Bjelkes Gate,Oslo Handelsgymnasium,15
580,502,Georg Morgenstiernes hus,Ullevaal sykehus,15
426,2328,Gimle Kino,The Hub,15
456,590,Frognerstranda,Majorstua skole,15
431,448,Chr. Michelsens Gate,Oslo Plaza,15
590,407,Majorstua skole,Sagene bussholdeplass,15
580,404,Georg Morgenstiernes hus,Oslo Handelsgymnasium,15
444,2305,AHO,Hesselbergs Gate,15
1023,2308,Professor Aschehougs plass,Gunerius,15
466,619,Ullevaalsalléen,Bak Niels Treschows hus nord,15
579,598,Bogstadveien,Sofienbergparken nord,15
500,476,Anker Hotel,Edvard Storms gate,15
606,529,Stockfleths gate,Friggfeltet,15
617,572,Bjerregaardsgate Oest,Skoeyen,15
479,585,Tjuvholmen,Nordre gate,15
415,438,Sinsenveien,BI Nydalen,15
533,391,Soervest for Slottsparken,St. Hanshaugen park vest,15
393,2330,Hans Nielsen Hauges plass,Stjerneplassen,15
514,436,Sofienberggata,Vestkanttorvet,15
420,593,Bjoelsendumpa,Bjoelsen moelle,15
597,462,Fredensborg,Stensparken,15
512,491,Ensjoe T-bane,Brugata,15
410,2307,Landstads gate,Domus Athletica,15
621,624,Torshovdalen oest,Daelenenggata,15
388,505,Skovveien,Marienlystparken,15
410,616,Landstads gate,Salt,15
2337,418,Universitetsgata,Norsk Folkemuseum,15
563,521,Huitfeldts gate,Jess Carlsens gate,15
405,465,Frognerbadet,Bjoervika,15
593,465,Bjoelsen moelle,Bjoervika,15
599,401,Paléhaven,Lille Schous plass,15
2333,744,Akerselvallmenningen,Hallénparken,15
2280,518,Klingenberggata,Ullevaalsveien,15
396,473,Kirkeristen,Majorstuveien,15
2333,487,Akerselvallmenningen,Carl Berners plass nord,15
554,597,Taasen Senter,Fredensborg,15
2333,2305,Akerselvallmenningen,Hesselbergs Gate,15
384,738,Vaar Frelsers gravlund,Lodalen busstopp,15
534,746,Filipstadveien,Bygdoey allé,15
462,493,Stensparken,Sofienbergparken nordvest,15
387,382,Studenterlunden,Stensgata,15
2337,473,Universitetsgata,Majorstuveien,15
513,503,Boekkerveien,Fagerheimgata,15
534,555,Filipstadveien,Griffenfeldts gate,15
469,463,Studentparlamentet,Schous plass trikkestopp,15
468,551,Skillebekk,Olaf Ryes plass,15
407,378,Sagene bussholdeplass,Colosseum Kino,15
550,590,Thereses gate,Majorstua skole,15
377,472,Toeyenparken,Arendalsgata,15
453,571,Frogner Stadion,Over Raadhusgata,15
608,380,Colletts gate,Bentsebrugata,15
2280,418,Klingenberggata,Norsk Folkemuseum,15
443,577,Sjoesiden ved trappen,Arkaden Nord,15
567,410,Forskningsveien,Landstads gate,15
409,503,John Colletts plass,Fagerheimgata,15
561,450,Kirkeveien,Elisenberg,15
434,473,Lindern,Majorstuveien,15
449,2333,Ruseloekkgaarden,Akerselvallmenningen,15
413,597,Majorstuen,Fredensborg,15
400,2333,OsloMet,Akerselvallmenningen,15
485,506,Sommerfrydhagen,Botanisk Hage vest,15
593,617,Bjoelsen moelle,Bjerregaardsgate Oest,15
540,475,Lilleborgbanen,Hausmanns bru,15
522,461,Mandalls gate,Vaalerenga,15
425,394,Adamstuen,Bjoelsen Studentby,15
394,735,Bjoelsen Studentby,Oslo Hospital,15
2337,404,Universitetsgata,Oslo Handelsgymnasium,15
450,557,Elisenberg,Akersgata,15
384,574,Vaar Frelsers gravlund,Annette Thommessens Plass,15
465,404,Bjoervika,Oslo Handelsgymnasium,15
598,514,Sofienbergparken nord,Sofienberggata,15
537,550,St. Olavs gate,Thereses gate,15
588,568,Meltzers gate,Frognerveien,15
441,534,Vippetangen oest,Filipstadveien,15
456,552,Frognerstranda,Trelastgata,15
551,451,Olaf Ryes plass,Suhms gate,15
392,534,Sjoesiden ved fontenen,Filipstadveien,15
603,735,Frogner plass,Oslo Hospital,15
493,586,Sofienbergparken nordvest,Koebenhavngata busstopp,15
495,576,Vaterlandsparken,Dronningens gate,15
537,2305,St. Olavs gate,Hesselbergs Gate,15
2306,415,Oekern Portal,Sinsenveien,15
625,522,Spikersuppa Oest,Mandalls gate,15
406,475,Carl Berners plass soer,Hausmanns bru,15
596,624,Idioten,Daelenenggata,15
744,615,Hallénparken,Munkedamsveien,15
489,592,Torggata,Badebakken,15
499,518,Bjerregaards gate,Ullevaalsveien,15
1023,491,Professor Aschehougs plass,Brugata,15
525,557,Myraloekka Oest,Akersgata,15
554,521,Taasen Senter,Jess Carlsens gate,15
578,471,Hallings gate,Marienlyst,15
403,427,Parkveien,Briskeby,15
598,454,Sofienbergparken nord,Furulund,15
545,600,Arkaden Soer,Dyvekes bru,15
557,2340,Akersgata,Tiedemannsparken,15
561,525,Kirkeveien,Myraloekka Oest,15
459,424,Valkyrieplassen,Birkelunden,15
403,444,Parkveien,AHO,15
970,625,Enerhaugen,Spikersuppa Oest,15
505,383,Marienlystparken,Arkitekt Rivertz Plass,15
472,425,Arendalsgata,Adamstuen,15
433,493,Ila,Sofienbergparken nordvest,15
420,561,Bjoelsendumpa,Kirkeveien,15
558,588,Dokkveien,Meltzers gate,15
744,443,Hallénparken,Sjoesiden ved trappen,15
576,489,Dronningens gate,Torggata,15
1023,545,Professor Aschehougs plass,Arkaden Soer,15
390,500,Saga Kino,Anker Hotel,15
472,1023,Arendalsgata,Professor Aschehougs plass,15
619,505,Bak Niels Treschows hus nord,Marienlystparken,15
509,611,Kjeld Stubs gate,Bankplassen,15
496,582,Fysikkbygningen,Stavangergata,15
518,474,Ullevaalsveien,Blindern studentparkering,15
443,435,Sjoesiden ved trappen,Fram-gaarden,15
429,623,Thune,7. juni-plassen,15
592,499,Badebakken,Bjerregaards gate,15
512,456,Ensjoe T-bane,Frognerstranda,15
509,462,Kjeld Stubs gate,Stensparken,15
615,444,Munkedamsveien,AHO,15
411,522,Hasle Torg,Mandalls gate,15
525,503,Myraloekka Oest,Fagerheimgata,15
424,391,Birkelunden,St. Hanshaugen park vest,15
600,463,Dyvekes bru,Schous plass trikkestopp,15
417,568,Uranienborgparken,Frognerveien,15
739,1101,Hammersborg Torg,Stortingstunellen,15
407,561,Sagene bussholdeplass,Kirkeveien,15
426,480,Gimle Kino,Helga Helgesens plass,15
739,583,Hammersborg Torg,Galgeberg,15
446,570,Bislett Stadion,Froeen T-bane,15
397,511,Storo Storsenter,Henrik Ibsens gate,15
483,625,Hausmanns gate,Spikersuppa Oest,15
562,542,Slottsparken Oest,Grünerhagen Nord,15
562,613,Slottsparken Oest,Schives gate,15
533,622,Soervest for Slottsparken,Pilestredet 63,15
739,469,Hammersborg Torg,Studentparlamentet,15
578,469,Hallings gate,Studentparlamentet,15
572,446,Skoeyen,Bislett Stadion,15
519,588,Thomas Heftyes plass,Meltzers gate,15
970,597,Enerhaugen,Fredensborg,15
563,463,Huitfeldts gate,Schous plass trikkestopp,15
573,479,Tordenskiolds gate,Tjuvholmen,15
468,521,Skillebekk,Jess Carlsens gate,15
575,447,Sognsveien,Kvaernerbyen,15
2329,452,Via Vika,Vippetangen vest,15
2337,447,Universitetsgata,Kvaernerbyen,15
437,431,Sentrum Scene,Chr. Michelsens Gate,15
380,608,Bentsebrugata,Colletts gate,15
610,625,Sotahjoernet,Spikersuppa Oest,15
2305,403,Hesselbergs Gate,Parkveien,15
597,2308,Fredensborg,Gunerius,15
611,484,Bankplassen,Karenslyst allé,15
537,744,St. Olavs gate,Hallénparken,15
488,607,Torshovparken vest,Marcus Thranes gate,15
434,1023,Lindern,Professor Aschehougs plass,15
2328,563,The Hub,Huitfeldts gate,15
457,491,Trondheimsveien,Brugata,15
390,483,Saga Kino,Hausmanns gate,15
616,970,Salt,Enerhaugen,15
585,388,Nordre gate,Skovveien,15
2306,551,Oekern Portal,Olaf Ryes plass,15
446,616,Bislett Stadion,Salt,15
499,425,Bjerregaards gate,Adamstuen,15
421,563,Alexander Kiellands Plass,Huitfeldts gate,15
410,2308,Landstads gate,Gunerius,15
